month,country,store_id,store,orders,basket_size,sales,avg_ticket,found_rate
2020-10,US,5379,Mozzarella Company,3,4.6666666666666667,200.44,66.8133333333333,0.92857142857142857143
2020-10,US,5100,Art Meat,3,3.6666666666666667,128,42.6666666666667,1.00000000000000000000
2020-10,US,5685,Perricone's Marketplace & Cafe,3,7.0000000000000000,214.09,71.3633333333333,1.00000000000000000000
2020-10,US,5626,Go Healthy Pet,3,3.0000000000000000,88.7,29.5666666666667,0.88888888888888888889
2020-10,US,5683,Wankel's Hardware,3,3.3333333333333333,85.46,28.4866666666667,0.80000000000000000000
2020-10,US,3049,WOOF...cool stuff for dogs,2,1.00000000000000000000,71.98,35.99,0.50000000000000000000
2020-10,US,3014,Plano Florist,2,1.00000000000000000000,134.98,67.49,1.00000000000000000000
2020-10,US,3225,Feed Me Pronto,2,5.5000000000000000,60.75,30.375,0.90909090909090909091
2020-10,US,4034,Baisheng Seafood Market,2,1.00000000000000000000,39.87,19.935,0.50000000000000000000
2020-10,US,4570,Italian Food Online Store,2,4.5000000000000000,68.6,34.3,0.88888888888888888889
2020-10,US,4829,Sunshine Provisions,2,2.5000000000000000,177.15,88.575,1.00000000000000000000
2020-10,US,4979,Cinotti's Bakery,2,2.5000000000000000,22.7,11.35,0.80000000000000000000
2020-10,US,5029,Flowers of Jacksonville,2,1.5000000000000000,174.98,87.49,0.66666666666666666667
2020-10,US,5139,Bone-in Butcher shop,2,2.5000000000000000,123.23,61.615,0.80000000000000000000
2020-10,US,5269,Nassau Grocery,2,3.5000000000000000,21.44,10.72,0.85714285714285714286
2020-10,US,5272,Pescatore Sushi & Noodles,2,3.0000000000000000,60.93,30.465,1.00000000000000000000
2020-10,US,5428,Health Mutt,2,3.0000000000000000,57.92,28.96,1.00000000000000000000
2020-10,US,5559,Kokopelli Sweets,2,2.0000000000000000,24.8,12.4,1.00000000000000000000
2020-10,US,5760,Garden of Eden,2,9.5000000000000000,118.61,59.305,0.78947368421052631579
2020-10,US,5781,Gaucho Ranch Grill Boutique,2,2.0000000000000000,89.47,44.735,1.00000000000000000000
2020-10,US,5834,El Latino Foods,2,2.5000000000000000,100.83,50.415,1.00000000000000000000
2020-10,US,5922,Devoción,2,2.5000000000000000,89.5,44.75,1.00000000000000000000
2020-10,US,4929,Shadow Wagyu,1,1.00000000000000000000,65.53,65.53,1.00000000000000000000
2020-10,US,3020,Flowers Of Las Colinas,1,1.00000000000000000000,45,45,0E-20
2020-10,US,5882,The Windsor Florist,1,1.00000000000000000000,68.95,68.95,1.00000000000000000000
2020-10,US,2674,Gourmeat,1,1.00000000000000000000,34.82,34.82,1.00000000000000000000
2020-10,US,5893,Little Asia Indian Grocery,1,3.0000000000000000,9.26,9.26,1.00000000000000000000
2020-10,US,2647,Isabelly's Chocolates & Sweet Treats,1,1.00000000000000000000,46.8,46.8,1.00000000000000000000
2020-10,US,2669,Tita Italian,1,3.0000000000000000,36.95,36.95,1.00000000000000000000
2020-10,US,4665,Condaxis Coffee & Tea,1,1.00000000000000000000,35.97,35.97,1.00000000000000000000
2020-10,US,5681,Read Between The Lines,1,2.0000000000000000,29,29,1.00000000000000000000
2020-10,US,5304,Dainobu,1,7.0000000000000000,20.91,20.91,0.71428571428571428571
2020-10,US,5643,Mobile Gourmet Foods,1,2.0000000000000000,88.96,88.96,1.00000000000000000000
2020-10,US,5639,Orlando Flower Market,1,1.00000000000000000000,69.99,69.99,1.00000000000000000000
2020-10,US,3113,Wooden Spoon Scandinavian Shop,1,6.0000000000000000,54.64,54.64,1.00000000000000000000
2020-10,US,5361,Wells Coffee Co.,1,1.00000000000000000000,15,15,1.00000000000000000000
2020-10,US,5569,Sarahlú Confections,1,1.00000000000000000000,63,63,0E-20
2020-10,US,3846,Snapper Mike's Fresh Catch,1,2.0000000000000000,35.98,35.98,0E-20
2020-10,US,4465,Orlando Pet Pantry,1,7.0000000000000000,35.06,35.06,1.00000000000000000000
2020-10,US,5684,George's Stone Crab,1,1.00000000000000000000,83.97,83.97,1.00000000000000000000
2020-10,US,5362,Homegrown Hounds Dog Deli,1,2.0000000000000000,28,28,1.00000000000000000000
2020-10,US,3045,Rum Cakes Factory,1,4.0000000000000000,72,72,1.00000000000000000000
2020-10,US,5796,Oceanic Market,1,3.0000000000000000,24.93,24.93,1.00000000000000000000
2020-10,US,5811,Abbott Florist Miami,1,1.00000000000000000000,59.99,59.99,1.00000000000000000000
2020-10,US,5828,Quality Meat Market,1,1.00000000000000000000,31.05,31.05,1.00000000000000000000
2020-10,US,5429,Mercedes House Market,1,1.00000000000000000000,5.99,5.99,1.00000000000000000000
2020-11,US,2317,Winn-Dixie,8520,10.2631455399061033,392390.199999998,46.055187793427,0.86129091283364973354
2020-11,US,5554,Tom Thumb,2340,9.5957264957264957,97141.6800000002,41.5135384615385,0.83771265698761913245
2020-11,US,4533,Fresco y Más,1771,10.9265951439864483,82162.5100000002,46.3932862789385,0.85421942018500335900
2020-11,US,5555,Randalls,1357,9.6116433308769344,56811.7699999999,41.865711127487,0.85969485547803419459
2020-11,US,5202,Westside Market,1170,9.2170940170940171,51797.51,44.2713760683761,0.76826780415430267062
2020-11,US,5553,Albertsons,740,8.4527027027027027,26928.81,36.3902837837838,0.84988009592326139089
2020-11,US,3673,Fiesta Mart,710,10.3647887323943662,25834.73,36.3869436619718,0.84046745481723060198
2020-11,US,5200,Gristedes,674,6.7611275964391691,28923.96,42.913887240356,0.84902348035988588984
2020-11,US,5856,D'Agostino,436,7.1926605504587156,20879.46,47.8886697247706,0.83832908163265306122
2020-11,US,5127,Graziano's,97,3.3711340206185567,4758.57,49.0574226804124,0.92660550458715596330
2020-11,US,5642,Elm Wellness,82,4.4146341463414634,3124.2,38.1,0.81215469613259668508
2020-11,US,5421,Key Food,76,7.8815789473684211,2728.82,35.9055263157895,0.78464106844741235392
2020-11,US,4338,Meat N' Bone,71,2.7042253521126761,5015.91,70.6466197183099,0.92708333333333333333
2020-11,US,4407,Zerpa's Antojos Criollos,64,4.9843750000000000,3917.8,61.215625,0.94043887147335423197
2020-11,US,5533,Cox Farms Market,63,10.1746031746031746,2850.5,45.2460317460318,0.91575663026521060842
2020-11,US,5270,Pescatore Seafood Co.,52,2.7115384615384615,2872.89,55.2478846153846,0.97872340425531914894
2020-11,US,5305,Dickson's Farmstand Meats,50,2.8600000000000000,2538.19,50.7638,0.97202797202797202797
2020-11,US,5217,Farm2cook,49,2.7346938775510204,1956.44,39.9273469387755,0.79850746268656716418
2020-11,US,5926,Freshy's,33,2.4242424242424242,967.18,29.3084848484849,0.90000000000000000000
2020-11,US,5271,Greenwich Village Farm,32,5.1250000000000000,1136.04,35.50125,0.82317073170731707317
2020-11,US,6111,Bourke Street Bakery,30,3.9000000000000000,1096.49,36.5496666666667,0.96581196581196581197
2020-11,US,5600,Piccinini Bros,24,2.8333333333333333,1246.25,51.9270833333333,0.95588235294117647059
2020-11,US,4480,Lombardi's Seafood,22,1.8181818181818182,1005.98,45.7263636363636,0.95000000000000000000
2020-11,US,6535,Bravo Supermarkets Weston,16,8.3125000000000000,508.28,31.7675,0.75939849624060150376
2020-11,US,3883,Trias Flowers,15,1.0666666666666667,580,38.6666666666667,1.00000000000000000000
2020-11,US,5282,Rosa Rosa Flowers,15,1.4666666666666667,1195,79.6666666666667,1.00000000000000000000
2020-11,US,5777,The Body Shop,14,2.5714285714285714,615.15,43.9392857142857,0.94444444444444444444
2020-11,US,5494,Honest Chops Butchery,14,3.0000000000000000,778.85,55.6321428571429,0.88095238095238095238
2020-11,US,6199,Easy Tiger,14,4.5714285714285714,694.15,49.5821428571429,0.92187500000000000000
2020-11,US,5793,Dahing Plants,14,2.0714285714285714,1528.36,109.168571428571,0.72413793103448275862
2020-11,US,5683,Wankel's Hardware,13,3.6153846153846154,533.53,41.0407692307692,0.89361702127659574468
2020-11,US,4775,Carroll's Meat Shoppe,13,3.0769230769230769,648.88,49.9138461538462,0.97500000000000000000
2020-11,US,4148,Fireman Derek's Bake Shop,12,1.4166666666666667,649.24,54.1033333333333,0.88235294117647058824
2020-11,US,5960,Marky's,11,1.7272727272727273,327.06,29.7327272727273,1.00000000000000000000
2020-11,US,5889,Light Speed Market,11,4.0000000000000000,320.5,29.1363636363636,0.95454545454545454545
2020-11,US,6531,Veniero's Pasticceria & Caffe,9,2.0000000000000000,242.49,26.9433333333333,0.94444444444444444444
2020-11,US,5979,Land & Sea Market,9,4.7777777777777778,501.56,55.7288888888889,1.00000000000000000000
2020-11,US,4474,Jennie's Flowers,9,1.1111111111111111,444.5,49.3888888888889,1.00000000000000000000
2020-11,US,5922,Devoción,9,1.7777777777777778,264,29.3333333333333,0.87500000000000000000
2020-11,US,5893,Little Asia Indian Grocery,9,5.6666666666666667,276.26,30.6955555555556,0.92156862745098039216
2020-11,US,5423,Bachour,8,4.3750000000000000,277.25,34.65625,0.91428571428571428571
2020-11,US,5374,Riverdel,8,7.3750000000000000,340.19,42.52375,0.61016949152542372881
2020-11,US,4553,Rick's Dog Deli,7,1.8571428571428571,450.48,64.3542857142857,1.00000000000000000000
2020-11,US,6426,Myers of Keswick,7,5.5714285714285714,262.91,37.5585714285714,0.92307692307692307692
2020-11,US,5029,Flowers of Jacksonville,7,1.00000000000000000000,438.78,62.6828571428571,1.00000000000000000000
2020-11,US,5273,DG Pantry,7,5.8571428571428571,186.59,26.6557142857143,0.97560975609756097561
2020-11,US,5543,Saxelby Cheesemongers,7,3.7142857142857143,322.96,46.1371428571429,0.96153846153846153846
2020-11,US,5272,Pescatore Sushi & Noodles,6,3.5000000000000000,201.76,33.6266666666667,1.00000000000000000000
2020-11,US,5428,Health Mutt,6,3.1666666666666667,225.6,37.6,0.89473684210526315789
2020-11,US,5707,The Little Shop,6,2.1666666666666667,71.12,11.8533333333333,0.61538461538461538462
2020-11,US,5268,East Side Grocery,6,1.5000000000000000,198.16,33.0266666666667,1.00000000000000000000
2020-11,US,6271,Fresh Florida Fisheries,6,1.5000000000000000,284.48,47.4133333333333,0.55555555555555555556
2020-11,US,6032,Barkin' Creek Dog Kitchen & Bath,6,2.1666666666666667,252.3,42.05,1.00000000000000000000
2020-11,US,5828,Quality Meat Market,6,5.1666666666666667,278.25,46.375,0.87096774193548387097
2020-11,US,4974,Le Chocolatier,6,1.5000000000000000,238,39.6666666666667,0.88888888888888888889
2020-11,US,6081,ChefNess Bakery,5,2.4000000000000000,140.63,28.126,1.00000000000000000000
2020-11,US,2703,The Corner Market,5,1.00000000000000000000,313.49,62.698,0.60000000000000000000
2020-11,US,2634,San Martin Bakery Uptown,5,7.8000000000000000,140.17,28.034,0.82051282051282051282
2020-11,US,6069,Wing Fung Hong,5,3.0000000000000000,193.25,38.65,1.00000000000000000000
2020-11,US,5660,Eastside Asian Market,5,4.2000000000000000,111.2,22.24,0.80952380952380952381
2020-11,US,5698,Blomma Flower Shop,5,1.2000000000000000,380,76,1.00000000000000000000
2020-11,US,6289,Buena Vista Deli,5,4.2000000000000000,152.35,30.47,1.00000000000000000000
2020-11,US,5362,Homegrown Hounds Dog Deli,5,2.6000000000000000,267,53.4,0.84615384615384615385
2020-11,US,5495,Ceriello Fine Foods,5,3.6000000000000000,170.97,34.194,1.00000000000000000000
2020-11,US,5760,Garden of Eden,5,4.4000000000000000,91.79,18.358,0.63636363636363636364
2020-11,US,4468,Interbay Meat Market,5,4.2000000000000000,176.57,35.314,0.85714285714285714286
2020-11,US,5811,Abbott Florist Miami,4,1.2500000000000000,294.96,73.74,1.00000000000000000000
2020-11,US,6109,DAI DUE,4,3.5000000000000000,268,67,0.85714285714285714286
2020-11,US,6017,Whiskers Holistic Pet Care,4,1.00000000000000000000,104.86,26.215,0.25000000000000000000
2020-11,US,5318,Valley Shepherd Creamery,4,4.5000000000000000,138.29,34.5725,1.00000000000000000000
2020-11,US,5851,Aviva Care Pharmacy,4,1.5000000000000000,79.26,19.815,1.00000000000000000000
2020-11,US,5848,Sullivan St Bakery,4,1.5000000000000000,40,10,1.00000000000000000000
2020-11,US,6432,Flowers and Services,4,1.00000000000000000000,230,57.5,1.00000000000000000000
2020-11,US,5685,Perricone's Marketplace & Cafe,4,2.7500000000000000,105.94,26.485,0.90909090909090909091
2020-11,US,5686,Ends Meat,4,2.2500000000000000,170.08,42.52,1.00000000000000000000
2020-11,US,6394,Seasonal Delights,4,3.0000000000000000,197.58,49.395,0.75000000000000000000
2020-11,US,4464,Onur Food Market,4,7.5000000000000000,174.37,43.5925,0.93333333333333333333
2020-11,US,6410,The Body Shop,3,1.00000000000000000000,14.4,4.8,1.00000000000000000000
2020-11,US,3045,Rum Cakes Factory,3,1.6666666666666667,110.7,36.9,1.00000000000000000000
2020-11,US,4465,Orlando Pet Pantry,3,3.6666666666666667,71.75,23.9166666666667,0.90909090909090909091
2020-11,US,4467,Bake'n Babes,3,1.6666666666666667,105,35,1.00000000000000000000
2020-11,US,4854,Utopia Food + Fitness,3,5.6666666666666667,133,44.3333333333333,0.70588235294117647059
2020-11,US,5058,La Tarte Tropézienne,3,3.3333333333333333,74,24.6666666666667,0.80000000000000000000
2020-11,US,5403,Mimmo's Mozzarella,3,3.3333333333333333,122.2,40.7333333333333,1.00000000000000000000
2020-11,US,5415,Woof Gang Bakery Aventura,3,2.3333333333333333,62.76,20.92,0.85714285714285714286
2020-11,US,5429,Mercedes House Market,3,4.3333333333333333,70.19,23.3966666666667,0.84615384615384615385
2020-11,US,5559,Kokopelli Sweets,3,5.6666666666666667,97.25,32.4166666666667,0.82352941176470588235
2020-11,US,5569,Sarahlú Confections,3,1.6666666666666667,196,65.3333333333333,1.00000000000000000000
2020-11,US,5599,Total Nutrition Brickell,3,2.3333333333333333,131.46,43.82,0.85714285714285714286
2020-11,US,5709,New York Plaza Florist,3,1.3333333333333333,270,90,0.50000000000000000000
2020-11,US,5769,Brodo,3,2.0000000000000000,119.92,39.9733333333333,1.00000000000000000000
2020-11,US,5781,Gaucho Ranch Grill Boutique,3,1.3333333333333333,166.92,55.64,1.00000000000000000000
2020-11,US,5832,Pete's Fine Meats,3,3.3333333333333333,259.73,86.5766666666667,0.80000000000000000000
2020-11,US,5850,Slow North,3,4.0000000000000000,80,26.6666666666667,0.75000000000000000000
2020-11,US,5857,Nature's Treasures Texas,3,5.6666666666666667,236.92,78.9733333333333,0.47058823529411764706
2020-11,US,6138,Cacao & Cardamom,3,1.3333333333333333,120.99,40.33,1.00000000000000000000
2020-11,US,6178,Shu's Flower,3,1.00000000000000000000,290,96.6666666666667,1.00000000000000000000
2020-11,US,6259,Woo Shin Meats,3,2.0000000000000000,91.24,30.4133333333333,1.00000000000000000000
2020-11,US,6488,Baked Cravings,3,2.6666666666666667,69.15,23.05,1.00000000000000000000
2020-11,US,5402,Marcel Market,2,8.5000000000000000,237.99,118.995,0.94117647058823529412
2020-11,US,5776,Peterbrooke Chocolatier,2,3.5000000000000000,107.75,53.875,1.00000000000000000000
2020-11,US,6126,Meat Town,2,3.5000000000000000,276.19,138.095,0.85714285714285714286
2020-11,US,5734,CocoAndré Chocolatier,2,1.00000000000000000000,63,31.5,1.00000000000000000000
2020-11,US,5796,Oceanic Market,2,1.5000000000000000,58.86,29.43,0.66666666666666666667
2020-11,US,5100,Art Meat,2,3.0000000000000000,60,30,1.00000000000000000000
2020-11,US,5471,L'Artisane Creative Bakery,2,3.0000000000000000,36.5,18.25,0.83333333333333333333
2020-11,US,5497,The Cheese Course,2,5.5000000000000000,76.3,38.15,1.00000000000000000000
2020-11,US,5963,Flourish,2,1.00000000000000000000,63,31.5,1.00000000000000000000
2020-11,US,4855,Sweet Pete's Candy,2,1.00000000000000000000,80,40,1.00000000000000000000
2020-11,US,3841,The Florist at Flamingo Road Nursery,2,1.00000000000000000000,148.99,74.495,1.00000000000000000000
2020-11,US,5992,Klowns On Fire,2,1.00000000000000000000,73.98,36.99,1.00000000000000000000
2020-11,US,5997,Kosher Kiko's Supermarket,2,2.0000000000000000,28.77,14.385,0.50000000000000000000
2020-11,US,6240,Lobster Haven,2,2.0000000000000000,124.03,62.015,1.00000000000000000000
2020-11,US,4832,1748 Bakehouse,2,1.00000000000000000000,20.7,10.35,1.00000000000000000000
2020-11,US,5639,Orlando Flower Market,2,1.00000000000000000000,109.97,54.985,1.00000000000000000000
2020-11,US,4829,Sunshine Provisions,2,1.5000000000000000,75.9,37.95,1.00000000000000000000
2020-11,US,6065,Nutbox,2,2.5000000000000000,41.6,20.8,1.00000000000000000000
2020-11,US,3049,WOOF...cool stuff for dogs,2,2.5000000000000000,90.46,45.23,0.80000000000000000000
2020-11,US,5775,Plant Party,2,2.0000000000000000,88,44,0.50000000000000000000
2020-11,US,6351,floresta services,2,1.00000000000000000000,85,42.5,1.00000000000000000000
2020-11,US,5307,La Bodeguita,2,2.5000000000000000,140.93,70.465,1.00000000000000000000
2020-11,US,5701,Beautylicious,2,1.5000000000000000,53.68,26.84,0.66666666666666666667
2020-11,US,2923,La Latina - Lista,2,4.5000000000000000,84.71,42.355,0.77777777777777777778
2020-11,US,2594,Smallcakes Preston,2,3.5000000000000000,60.75,30.375,1.00000000000000000000
2020-11,US,5882,The Windsor Florist,2,1.00000000000000000000,153.9,76.95,1.00000000000000000000
2020-11,US,6479,MR Fresh Orchids,2,1.00000000000000000000,200,100,1.00000000000000000000
2020-11,US,5886,The Meatball Stoppe Italian Restaurant and Market,2,4.0000000000000000,48.7,24.35,0.87500000000000000000
2020-11,US,6177,K&K Flowers,1,1.00000000000000000000,45,45,1.00000000000000000000
2020-11,US,5626,Go Healthy Pet,1,1.00000000000000000000,9.62,9.62,1.00000000000000000000
2020-11,US,6195,Le Bouquet Fleurs,1,1.00000000000000000000,39,39,1.00000000000000000000
2020-11,US,6218,Oriental Bakery & Grocery Co,1,5.0000000000000000,11.96,11.96,1.00000000000000000000
2020-11,US,6232,Fluellen Cupcakes,1,8.0000000000000000,42.75,42.75,1.00000000000000000000
2020-11,US,6252,Mockingbird Apothecary & General Store,1,2.0000000000000000,35.6,35.6,1.00000000000000000000
2020-11,US,6264,Not jus Donuts Bakery,1,1.00000000000000000000,8,8,1.00000000000000000000
2020-11,US,3255,Cornucopia Popcorn (discontinued),1,2.0000000000000000,22,22,1.00000000000000000000
2020-11,US,6336,Starbright Floral Design,1,1.00000000000000000000,79.95,79.95,1.00000000000000000000
2020-11,US,6358,Midtown Grocery & Cafe,1,3.0000000000000000,12.27,12.27,1.00000000000000000000
2020-11,US,3020,Flowers Of Las Colinas,1,1.00000000000000000000,55,55,1.00000000000000000000
2020-11,US,2647,Isabelly's Chocolates & Sweet Treats,1,1.00000000000000000000,13.2,13.2,1.00000000000000000000
2020-11,US,5640,A Flower Junction,1,1.00000000000000000000,57.99,57.99,1.00000000000000000000
2020-11,US,2669,Tita Italian,1,5.0000000000000000,239.1,239.1,1.00000000000000000000
2020-11,US,5782,Joe & Son's Olive Oils,1,3.0000000000000000,54.97,54.97,1.00000000000000000000
2020-11,US,5427,Bettersweet Vegan Bakery,1,1.00000000000000000000,47,47,1.00000000000000000000
2020-11,US,5408,NEX2U Market,1,3.0000000000000000,8.98,8.98,0.66666666666666666667
2020-11,US,5823,Live Live & Organic™,1,1.00000000000000000000,16,16,1.00000000000000000000
2020-11,US,5825,Europol Polish Deli,1,11.0000000000000000,63.38,63.38,0.90909090909090909091
2020-11,US,5829,Cliffmade Pantry,1,2.0000000000000000,17,17,1.00000000000000000000
2020-11,US,5834,El Latino Foods,1,13.0000000000000000,131.59,131.59,1.00000000000000000000
2020-11,US,5391,Doc popcorn,1,1.00000000000000000000,7.81,7.81,1.00000000000000000000
2020-11,US,5525,Campo Meat,1,1.00000000000000000000,23.89,23.89,1.00000000000000000000
2020-11,US,5361,Wells Coffee Co.,1,2.0000000000000000,49,49,1.00000000000000000000
2020-11,US,5304,Dainobu,1,4.0000000000000000,30.34,30.34,1.00000000000000000000
2020-11,US,5300,Jerome Florists,1,1.00000000000000000000,150,150,1.00000000000000000000
2020-11,US,5910,Watermill Flowers,1,2.0000000000000000,199.95,199.95,1.00000000000000000000
2020-11,US,5223,All Good Things,1,3.0000000000000000,34,34,0.33333333333333333333
2020-11,US,5955,Mercato Market,1,9.0000000000000000,51.52,51.52,0.77777777777777777778
2020-11,US,4949,Vspicery,1,6.0000000000000000,47.94,47.94,1.00000000000000000000
2020-11,US,6068,International Food Club,1,15.0000000000000000,58.37,58.37,0.73333333333333333333
2020-11,US,4570,Italian Food Online Store,1,2.0000000000000000,71.86,71.86,0.50000000000000000000
2020-11,US,6073,Sabatino Truffles,1,3.0000000000000000,49.49,49.49,1.00000000000000000000
2020-11,US,4337,Panther Coffee,1,2.0000000000000000,32,32,1.00000000000000000000
2020-11,US,3979,Ettiene Market,1,2.0000000000000000,30,30,1.00000000000000000000
2020-11,US,3929,Succulent Native,1,1.00000000000000000000,25,25,1.00000000000000000000
2020-11,US,6123,Cornucopia Popcorn,1,2.0000000000000000,22,22,1.00000000000000000000
2020-11,US,6128,Sarge's Deli,1,2.0000000000000000,31.45,31.45,1.00000000000000000000
2020-11,US,5699,Lomelo's Meat Market,1,2.0000000000000000,16.5,16.5,0.50000000000000000000
2020-11,US,6140,Mixed Fillings Pie Shop,1,1.00000000000000000000,44,44,1.00000000000000000000
2020-11,US,6154,Fundamentally Toys,1,1.00000000000000000000,27.99,27.99,1.00000000000000000000
2020-11,US,2579,Sugarman Candy,1,3.0000000000000000,52.62,52.62,0.66666666666666666667
2020-11,US,5643,Mobile Gourmet Foods,1,2.0000000000000000,90.97,90.97,1.00000000000000000000
2020-12,US,2317,Winn-Dixie,9892,10.0937120905782450,460659.019999998,46.5688455317426,0.87598024978216671507
2020-12,US,5554,Tom Thumb,3381,8.6790890269151139,128406.700000001,37.978911564626,0.86535577971646673937
2020-12,US,4533,Fresco y Más,1876,10.6828358208955224,87114.9700000002,46.436551172708,0.87435756698767526571
2020-12,US,5555,Randalls,1776,8.8367117117117117,70203.99,39.5292736486487,0.87797884541863132407
2020-12,US,3673,Fiesta Mart,1291,10.2587141750580945,45208.6100000001,35.018288148722,0.83834189066747206282
2020-12,US,5202,Westside Market,1176,8.3647959183673469,50229.03,42.7117602040817,0.83246924875470163668
2020-12,US,5553,Albertsons,1152,8.2239583333333333,42159.8,36.5970486111111,0.87544859615790584758
2020-12,US,5200,Gristedes,955,7.1214659685863874,43142.5600000001,45.1754554973823,0.87016615203646522570
2020-12,US,5856,D'Agostino,508,6.6417322834645669,23252.26,45.7721653543307,0.86899822169531713100
2020-12,US,7018,Streets Market,230,6.4000000000000000,6543.76,28.4511304347826,0.73641304347826086957
2020-12,US,4338,Meat N' Bone,121,3.3388429752066116,12263.98,101.35520661157,0.84653465346534653465
2020-12,US,6915,Ideal Food Basket,98,6.6428571428571429,2601.59,26.5468367346939,0.68817204301075268817
2020-12,US,5421,Key Food,98,9.5510204081632653,4376.21,44.6552040816326,0.76068376068376068376
2020-12,US,5305,Dickson's Farmstand Meats,97,2.9175257731958763,6420.66,66.1923711340206,0.95053003533568904594
2020-12,US,5642,Elm Wellness,86,5.3488372093023256,3990.74,46.4039534883721,0.80000000000000000000
2020-12,US,5127,Graziano's,80,4.2500000000000000,5234.1,65.42625,0.86764705882352941176
2020-12,US,4407,Zerpa's Antojos Criollos,79,4.8481012658227848,5284.3,66.8898734177215,0.91644908616187989556
2020-12,US,5533,Cox Farms Market,59,8.1525423728813559,2206.48,37.3979661016949,0.92515592515592515593
2020-12,US,5217,Farm2cook,54,2.5555555555555556,2101.32,38.9133333333333,0.84782608695652173913
2020-12,US,5777,The Body Shop,51,2.8235294117647059,3068.5,60.1666666666667,0.97916666666666666667
2020-12,US,5926,Freshy's,49,4.2653061224489796,2042.49,41.6834693877551,0.86602870813397129187
2020-12,US,5270,Pescatore Seafood Co.,46,2.5869565217391304,3240.69,70.4497826086957,1.00000000000000000000
2020-12,US,6952,Wine Bank,44,1.8181818181818182,3181.58,72.3086363636363,0.93750000000000000000
2020-12,US,6914,America's Food Basket,44,5.8863636363636364,1092.85,24.8375,0.78764478764478764479
2020-12,US,6416,Amish Market West,39,5.9743589743589744,1133.07,29.0530769230769,0.83690987124463519313
2020-12,US,6265,Wagshal's,35,5.0857142857142857,1588.85,45.3957142857143,0.87078651685393258427
2020-12,US,6111,Bourke Street Bakery,35,4.1714285714285714,1198.5,34.2428571428571,0.93150684931506849315
2020-12,US,6535,Bravo Supermarkets Weston,31,8.7741935483870968,1242.58,40.0832258064516,0.80147058823529411765
2020-12,US,6629,ROYCE' Chocolate,31,2.0000000000000000,1089.99,35.1609677419355,0.96774193548387096774
2020-12,US,5282,Rosa Rosa Flowers,29,1.0344827586206897,2209.42,76.1868965517241,1.00000000000000000000
2020-12,US,3883,Trias Flowers,28,1.2500000000000000,1478,52.7857142857143,0.97142857142857142857
2020-12,US,5600,Piccinini Bros,25,2.8400000000000000,1434.01,57.3604,0.97183098591549295775
2020-12,US,5889,Light Speed Market,22,5.4545454545454545,775.47,35.2486363636364,0.90833333333333333333
2020-12,US,5960,Marky's,22,4.1818181818181818,2937.71,133.532272727273,0.82608695652173913043
2020-12,US,5979,Land & Sea Market,21,3.9047619047619048,977.04,46.5257142857143,0.92682926829268292683
2020-12,US,6199,Easy Tiger,20,3.0000000000000000,618.17,30.9085,0.81666666666666666667
2020-12,US,5304,Dainobu,19,5.8947368421052632,642.76,33.8294736842105,0.87500000000000000000
2020-12,US,4480,Lombardi's Seafood,19,2.7894736842105263,1600.58,84.241052631579,0.96226415094339622642
2020-12,US,5271,Greenwich Village Farm,18,3.3333333333333333,494.38,27.4655555555556,0.90000000000000000000
2020-12,US,5423,Bachour,17,4.8823529411764706,626.8,36.8705882352941,0.87951807228915662651
2020-12,US,5543,Saxelby Cheesemongers,16,3.3125000000000000,677.37,42.335625,1.00000000000000000000
2020-12,US,5683,Wankel's Hardware,15,2.0666666666666667,339.45,22.63,0.87096774193548387097
2020-12,US,5058,La Tarte Tropézienne,15,4.0666666666666667,756.4,50.4266666666667,0.90163934426229508197
2020-12,US,6531,Veniero's Pasticceria & Caffe,14,2.5714285714285714,446.03,31.8592857142857,0.97222222222222222222
2020-12,US,6017,Whiskers Holistic Pet Care,12,1.8333333333333333,497.34,41.445,0.68181818181818181818
2020-12,US,7001,OH MY GOSH!! Brigadeiros,12,2.0833333333333333,514.3,42.8583333333333,1.00000000000000000000
2020-12,US,6768,Duals Natural,12,3.8333333333333333,259.3,21.6083333333333,0.89130434782608695652
2020-12,US,4974,Le Chocolatier,11,1.00000000000000000000,474.94,43.1763636363636,1.00000000000000000000
2020-12,US,4467,Bake'n Babes,10,2.9000000000000000,319,31.9,1.00000000000000000000
2020-12,US,5780,Bread Furst,10,2.2000000000000000,176.45,17.645,0.90909090909090909091
2020-12,US,6988,Aubi & Ramsa,10,3.1000000000000000,388.82,38.882,0.93548387096774193548
2020-12,US,6457,Marie's Beauty Supply,10,4.3000000000000000,849.07,84.907,0.81395348837209302326
2020-12,US,4775,Carroll's Meat Shoppe,9,3.5555555555555556,509.93,56.6588888888889,0.90625000000000000000
2020-12,US,6462,Firehook Bakery,9,2.1111111111111111,321.18,35.6866666666667,0.89473684210526315789
2020-12,US,4855,Sweet Pete's Candy,9,4.0000000000000000,687.25,76.3611111111111,0.83333333333333333333
2020-12,US,6109,DAI DUE,9,3.4444444444444444,512.5,56.9444444444444,0.90322580645161290323
2020-12,US,5268,East Side Grocery,9,2.8888888888888889,283.75,31.5277777777778,0.88461538461538461538
2020-12,US,6195,Le Bouquet Fleurs,9,1.1111111111111111,801,89,1.00000000000000000000
2020-12,US,6259,Woo Shin Meats,8,3.1250000000000000,325.03,40.62875,0.76000000000000000000
2020-12,US,6081,ChefNess Bakery,8,2.1250000000000000,183.01,22.87625,0.94117647058823529412
